0.968	0.44	0.01125	NAN	NAN	NAN	
0.97	0.44	0.01095	NAN	NAN	NAN	
0.972	0.44	0.01275	NAN	NAN	NAN	
0.974	0.44	0.01305	0.01203	-0.0052932	NAN	
0.976	0.445	0.01215	NAN	NAN	NAN	
0.978	0.445	0.01125	NAN	NAN	NAN	
0.98	0.445	0.0111	NAN	NAN	NAN	
0.982	0.445	0.01275	NAN	NAN	NAN	
0.984	0.445	0.01305	0.01194	-0.0053133	NAN	
0.986	0.445	0.01185	NAN	NAN	NAN	
0.988	0.45	0.01095	NAN	NAN	NAN	
0.99	0.45	0.01125	NAN	NAN	NAN	
0.992	0.45	0.0123	NAN	NAN	NAN	
0.994	0.45	0.01335	0.01203	-0.0054135	NAN	
0.996	0.45	0.01215	NAN	NAN	NAN	
0.998	0.455	0.0111	NAN	NAN	NAN	
1	0.455	0.01125	NAN	NAN	NAN	
1.002	0.455	0.01215	NAN	NAN	NAN	
1.004	0.455	0.0132	0.01185	-0.00539175	NAN	
1.006	0.455	0.012	NAN	NAN	NAN	
1.008	0.455	0.01065	NAN	NAN	NAN	
1.01	0.46	0.01155	NAN	NAN	NAN	
1.012	0.46	0.01245	NAN	NAN	NAN	
1.014	0.46	0.01305	0.01197	-0.0055062	NAN	
1.016	0.46	0.01215	NAN	NAN	NAN	
1.018	0.46	0.01065	NAN	NAN	NAN	
1.02	0.465	0.01125	NAN	NAN	NAN	
1.022	0.465	0.0126	NAN	NAN	NAN	
1.024	0.465	0.0129	0.012	-0.00558	NAN	
1.026	0.465	0.0123	NAN	NAN	NAN	
1.028	0.465	0.01095	NAN	NAN	NAN	
1.03	0.465	0.01125	NAN	NAN	NAN	
1.032	0.47	0.0129	NAN	NAN	NAN	
1.034	0.47	0.0126	0.012	-0.00564	NAN	
1.036	0.47	0.0123	NAN	NAN	NAN	
1.038	0.47	0.01095	NAN	NAN	NAN	
1.04	0.47	0.0111	NAN	NAN	NAN	
1.042	0.475	0.01305	NAN	NAN	NAN	
1.044	0.475	0.01305	0.01206	-0.0057285	NAN	
1.046	0.475	0.012	NAN	NAN	NAN	
1.048	0.475	0.0111	NAN	NAN	NAN	
