1,254	0,57	0,16515	0,15018	NAN	
1,256	0,57	0,1509	NAN	NAN	
1,258	0,57	0,13695	NAN	NAN	
1,26	0,57	0,13995	NAN	NAN	
1,262	0,565	0,15795	NAN	NAN	
1,264	0,565	0,16515	0,15027	NAN	
1,266	0,565	0,15105	NAN	NAN	
1,268	0,565	0,13725	NAN	NAN	
1,27	0,565	0,1401	NAN	NAN	
1,272	0,56	0,15825	NAN	NAN	
1,274	0,56	0,165	0,15042	NAN	
1,276	0,56	0,15135	NAN	NAN	
1,278	0,56	0,1374	NAN	NAN	
1,28	0,56	0,13995	NAN	NAN	
1,282	0,56	0,1581	NAN	NAN	
1,284	0,555	0,16545	0,15042	NAN	
1,286	0,555	0,15135	NAN	NAN	
1,288	0,555	0,13725	NAN	NAN	
1,29	0,555	0,1401	NAN	NAN	
1,292	0,555	0,15795	NAN	NAN	
1,294	0,55	0,1653	0,15039	NAN	
1,296	0,55	0,15135	NAN	NAN	
1,298	0,55	0,13725	NAN	NAN	
1,3	0,55	0,13995	NAN	NAN	
1,302	0,55	0,1581	NAN	NAN	
1,304	0,55	0,16545	0,15045	NAN	
1,306	0,545	0,15135	NAN	NAN	
1,308	0,545	0,1374	NAN	NAN	
1,31	0,545	0,13995	NAN	NAN	
1,312	0,545	0,1581	NAN	NAN	
1,314	0,545	0,16545	0,15042	NAN	
1,316	0,54	0,1512	NAN	NAN	
1,318	0,54	0,1374	NAN	NAN	
1,32	0,54	0,1401	NAN	NAN	
1,322	0,54	0,15765	NAN	NAN	
1,324	0,54	0,1653	0,15033	NAN	
1,326	0,54	0,15135	NAN	NAN	
1,328	0,535	0,13725	NAN	NAN	
1,33	0,535	0,13995	NAN	NAN	
1,332	0,535	0,1578	NAN	NAN	
1,334	0,535	0,1653	0,15027	NAN	
1,336	0,535	0,15105	NAN	NAN	
1,338	0,53	0,13725	NAN	NAN	
1,34	0,53	0,1398	NAN	NAN	
1,342	0,53	0,1578	NAN	NAN	
1,344	0,53	0,1653	0,15027	NAN	
1,346	0,53	0,1512	NAN	NAN	
1,348	0,53	0,13725	NAN	NAN	
1,35	0,525	0,1398	NAN	NAN	
1,352	0,525	0,1575	NAN	NAN	
1,354	0,525	0,16515	0,15024	NAN	
1,356	0,525	0,1515	NAN	NAN	
1,358	0,525	0,13725	NAN	NAN	
1,36	0,52	0,1398	NAN	NAN	
1,362	0,52	0,15765	NAN	NAN	
1,364	0,52	0,16515	0,15021	NAN	
1,366	0,52	0,1512	NAN	NAN	
1,368	0,52	0,13725	NAN	NAN	
1,37	0,52	0,13965	NAN	NAN	
1,372	0,515	0,15765	NAN	NAN	
1,374	0,515	0,16515	0,15024	NAN	
1,376	0,515	0,15135	NAN	NAN	
1,378	0,515	0,1374	NAN	NAN	
1,38	0,515	0,1398	NAN	NAN	
1,382	0,51	0,1575	NAN	NAN	
1,384	0,51	0,16515	0,15027	NAN	
1,386	0,51	0,1515	NAN	NAN	
1,388	0,51	0,1374	NAN	NAN	
1,39	0,51	0,13965	NAN	NAN	
1,392	0,51	0,15735	NAN	NAN	
1,394	0,505	0,1653	0,15024	NAN	
1,396	0,505	0,15135	NAN	NAN	
1,398	0,505	0,13755	NAN	NAN	
1,4	0,505	0,1398	NAN	NAN	
1,402	0,505	0,1575	NAN	NAN	
1,404	0,5	0,1653	0,1503	NAN	
1,406	0,5	0,1515	NAN	NAN	
1,408	0,5	0,1374	NAN	NAN	
1,41	0,5	0,1398	NAN	NAN	
1,412	0,5	0,1575	NAN	NAN	
1,414	0,5	0,16545	0,15033	NAN	
1,416	0,495	0,1515	NAN	NAN	
1,418	0,495	0,1374	NAN	NAN	
1,42	0,495	0,13995	NAN	NAN	
1,422	0,495	0,1575	NAN	NAN	
1,424	0,495	0,1653	0,15042	NAN	
1,426	0,49	0,15165	NAN	NAN	
1,428	0,49	0,1377	NAN	NAN	
1,43	0,49	0,13995	NAN	NAN	
1,432	0,49	0,15735	NAN	NAN	
1,434	0,49	0,1653	0,1503	NAN	
1,436	0,49	0,15165	NAN	NAN	
1,438	0,485	0,13725	NAN	NAN	
1,44	0,485	0,1398	NAN	NAN	
1,442	0,485	0,15735	NAN	NAN	
1,444	0,485	0,1653	0,1503	NAN	
1,446	0,485	0,1518	NAN	NAN	
1,448	0,48	0,13725	NAN	NAN	
1,45	0,48	0,13965	NAN	NAN	
1,452	0,48	0,15705	NAN	NAN	
1,454	0,48	0,16515	0,15021	NAN	
1,456	0,48	0,15195	NAN	NAN	
1,458	0,48	0,13725	NAN	NAN	
1,46	0,475	0,13995	NAN	NAN	
1,462	0,475	0,15735	NAN	NAN	
1,464	0,475	0,1653	0,15036	NAN	
1,466	0,475	0,15195	NAN	NAN	
1,468	0,475	0,13725	NAN	NAN	
1,47	0,47	0,1398	NAN	NAN	
1,472	0,47	0,15705	NAN	NAN	
1,474	0,47	0,1653	0,1503	NAN	
1,476	0,47	0,1521	NAN	NAN	
1,478	0,47	0,13725	NAN	NAN	
1,48	0,47	0,1398	NAN	NAN	
1,482	0,465	0,1572	NAN	NAN	
1,484	0,465	0,165	0,1503	NAN	
1,486	0,465	0,15225	NAN	NAN	
1,488	0,465	0,13725	NAN	NAN	
1,49	0,465	0,1398	NAN	NAN	
1,492	0,46	0,15735	NAN	NAN	
1,494	0,46	0,16545	0,15042	NAN	
1,496	0,46	0,1524	NAN	NAN	
1,498	0,46	0,1371	NAN	NAN	
1,5	0,46	0,13995	NAN	NAN	
1,502	0,46	0,1572	NAN	NAN	
1,504	0,455	0,1656	0,15054	NAN	
1,506	0,455	0,15255	NAN	NAN	
1,508	0,455	0,1374	NAN	NAN	
1,51	0,455	0,1398	NAN	NAN	
1,512	0,455	0,1572	NAN	NAN	
1,514	0,45	0,16545	0,15042	NAN	
1,516	0,45	0,15255	NAN	NAN	
1,518	0,45	0,1371	NAN	NAN	
1,52	0,45	0,1398	NAN	NAN	
1,522	0,45	0,1572	NAN	NAN	
1,524	0,45	0,1656	0,15054	NAN	
1,526	0,445	0,1527	NAN	NAN	
1,528	0,445	0,1374	NAN	NAN	
1,53	0,445	0,13965	NAN	NAN	
1,532	0,445	0,1575	NAN	NAN	
1,534	0,445	0,1653	0,15045	NAN	
1,536	0,44	0,15255	NAN	NAN	
1,538	0,44	0,13725	NAN	NAN	
1,54	0,44	0,1398	NAN	NAN	
1,542	0,44	0,1575	NAN	NAN	
1,544	0,44	0,1656	0,15066	NAN	
1,546	0,44	0,15285	NAN	NAN	
1,548	0,435	0,13755	NAN	NAN	
1,55	0,435	0,1398	NAN	NAN	
1,552	0,435	0,15765	NAN	NAN	
1,554	0,435	0,16545	0,15066	NAN	
1,556	0,435	0,1527	NAN	NAN	
1,558	0,43	0,1377	NAN	NAN	
1,56	0,43	0,1398	NAN	NAN	
1,562	0,43	0,15735	NAN	NAN	
1,564	0,43	0,1653	0,15051	NAN	
1,566	0,43	0,15255	NAN	NAN	
1,568	0,425	0,13755	NAN	NAN	
1,57	0,425	0,1395	NAN	NAN	
1,572	0,425	0,15735	NAN	NAN	
1,574	0,425	0,1653	0,15048	NAN	
1,576	0,425	0,1527	NAN	NAN	
1,578	0,425	0,13755	NAN	NAN	
1,58	0,42	0,1395	NAN	NAN	
1,582	0,42	0,15765	NAN	NAN	
1,584	0,42	0,1653	0,15057	NAN	
1,586	0,42	0,15285	NAN	NAN	
1,588	0,42	0,13755	NAN	NAN	
1,59	0,415	0,1395	NAN	NAN	
1,592	0,415	0,15735	NAN	NAN	
1,594	0,415	0,16515	0,15051	NAN	
1,596	0,415	0,1527	NAN	NAN	
1,598	0,415	0,13785	NAN	NAN	
1,6	0,415	0,1395	NAN	NAN	
1,602	0,41	0,15735	NAN	NAN	
1,604	0,41	0,1653	0,15051	NAN	
1,606	0,41	0,1527	NAN	NAN	
1,608	0,41	0,1377	NAN	NAN	
1,61	0,41	0,13935	NAN	NAN	
1,612	0,405	0,1575	NAN	NAN	
1,614	0,405	0,1653	0,15048	NAN	
1,616	0,405	0,1527	NAN	NAN	
1,618	0,405	0,13755	NAN	NAN	
1,62	0,405	0,1392	NAN	NAN	
1,622	0,405	0,1572	NAN	NAN	
1,624	0,4	0,16515	0,15033	NAN	
1,626	0,4	0,1524	NAN	NAN	
1,628	0,4	0,1377	NAN	NAN	
1,63	0,4	0,1389	NAN	NAN	
1,632	0,4	0,15735	NAN	NAN	
1,634	0,395	0,1653	0,15036	NAN	
1,636	0,395	0,1524	NAN	NAN	
1,638	0,395	0,13785	NAN	NAN	
1,64	0,395	0,13905	NAN	NAN	
1,642	0,395	0,15705	NAN	NAN	
1,644	0,395	0,1656	0,15039	NAN	
1,646	0,39	0,15255	NAN	NAN	
1,648	0,39	0,1377	NAN	NAN	
1,65	0,39	0,1389	NAN	NAN	
1,652	0,39	0,1569	NAN	NAN	
1,654	0,39	0,1656	0,15033	NAN	
1,656	0,385	0,15255	NAN	NAN	
1,658	0,385	0,1377	NAN	NAN	
1,66	0,385	0,1389	NAN	NAN	
1,662	0,385	0,15675	NAN	NAN	
1,664	0,385	0,1653	0,15021	NAN	
1,666	0,385	0,15255	NAN	NAN	
1,668	0,38	0,13755	NAN	NAN	
1,67	0,38	0,13905	NAN	NAN	
1,672	0,38	0,15675	NAN	NAN	
1,674	0,38	0,1656	0,15036	NAN	
1,676	0,38	0,15255	NAN	NAN	
1,678	0,375	0,13785	NAN	NAN	
1,68	0,375	0,1389	NAN	NAN	
1,682	0,375	0,1569	NAN	NAN	
1,684	0,375	0,16545	0,15036	NAN	
1,686	0,375	0,15255	NAN	NAN	
1,688	0,375	0,138	NAN	NAN	
1,69	0,37	0,1389	NAN	NAN	
1,692	0,37	0,1566	NAN	NAN	
1,694	0,37	0,1656	0,15033	NAN	
1,696	0,37	0,1527	NAN	NAN	
1,698	0,37	0,13785	NAN	NAN	
1,7	0,365	0,13875	NAN	NAN	
1,702	0,365	0,1566	NAN	NAN	
1,704	0,365	0,1656	0,1503	NAN	
1,706	0,365	0,15285	NAN	NAN	
1,708	0,365	0,1377	NAN	NAN	
1,71	0,365	0,1389	NAN	NAN	
1,712	0,36	0,1563	NAN	NAN	
1,714	0,36	0,16545	0,15009	NAN	
1,716	0,36	0,15225	NAN	NAN	
1,718	0,36	0,13755	NAN	NAN	
1,72	0,36	0,13875	NAN	NAN	
1,722	0,355	0,1566	NAN	NAN	
1,724	0,355	0,1656	0,15027	NAN	
1,726	0,355	0,15255	NAN	NAN	
1,728	0,355	0,13785	NAN	NAN	
1,73	0,355	0,13905	NAN	NAN	
1,732	0,355	0,1566	NAN	NAN	
1,734	0,35	0,1656	0,15033	NAN	
1,736	0,35	0,1527	NAN	NAN	
1,738	0,35	0,1377	NAN	NAN	
1,74	0,35	0,1392	NAN	NAN	
1,742	0,35	0,1563	NAN	NAN	
1,744	0,345	0,1656	0,15036	NAN	
1,746	0,345	0,153	NAN	NAN	
1,748	0,345	0,1377	NAN	NAN	
1,75	0,345	0,1389	NAN	NAN	
1,752	0,345	0,1557	NAN	NAN	
1,754	0,345	0,16575	0,15021	NAN	
1,756	0,34	0,15285	NAN	NAN	
1,758	0,34	0,13785	NAN	NAN	
1,76	0,34	0,13905	NAN	NAN	
1,762	0,34	0,1563	NAN	NAN	
1,764	0,34	0,1659	0,15042	NAN	
1,766	0,335	0,153	NAN	NAN	
1,768	0,335	0,13785	NAN	NAN	
1,77	0,335	0,1392	NAN	NAN	
1,772	0,335	0,1563	NAN	NAN	
1,774	0,335	0,1659	0,15039	NAN	
1,776	0,335	0,153	NAN	NAN	
1,778	0,33	0,13755	NAN	NAN	
1,78	0,33	0,1392	NAN	NAN	
1,782	0,33	0,15585	NAN	NAN	
1,784	0,33	0,16575	0,15024	NAN	
1,786	0,33	0,1527	NAN	NAN	
1,788	0,325	0,1377	NAN	NAN	
1,79	0,325	0,1392	NAN	NAN	
1,792	0,325	0,1557	NAN	NAN	
1,794	0,325	0,16575	0,15027	NAN	
1,796	0,325	0,15315	NAN	NAN	
1,798	0,325	0,13755	NAN	NAN	
1,8	0,32	0,13905	NAN	NAN	
1,802	0,32	0,156	NAN	NAN	
1,804	0,32	0,16575	0,1503	NAN	
1,806	0,32	0,153	NAN	NAN	
1,808	0,32	0,1377	NAN	NAN	
1,81	0,315	0,1392	NAN	NAN	
1,812	0,315	0,156	NAN	NAN	
1,814	0,315	0,1656	0,15036	NAN	
1,816	0,315	0,1533	NAN	NAN	
1,818	0,315	0,1377	NAN	NAN	
1,82	0,315	0,13905	NAN	NAN	
1,822	0,31	0,15615	NAN	NAN	
1,824	0,31	0,1659	0,15045	NAN	
1,826	0,31	0,1533	NAN	NAN	
1,828	0,31	0,13785	NAN	NAN	
1,83	0,31	0,1392	NAN	NAN	
1,832	0,305	0,1557	NAN	NAN	
1,834	0,305	0,1656	0,15033	NAN	
1,836	0,305	0,1533	NAN	NAN	
1,838	0,305	0,13785	NAN	NAN	
1,84	0,305	0,1392	NAN	NAN	
1,842	0,305	0,15585	NAN	NAN	
1,844	0,3	0,16575	0,15042	NAN	
1,846	0,3	0,15345	NAN	NAN	
1,848	0,3	0,13785	NAN	NAN	
1,85	0,3	0,13935	NAN	NAN	
1,852	0,3	0,1557	NAN	NAN	
1,854	0,295	0,1656	0,15033	NAN	
1,856	0,295	0,1533	NAN	NAN	
1,858	0,295	0,1377	NAN	NAN	
1,86	0,295	0,1389	NAN	NAN	
1,862	0,295	0,1557	NAN	NAN	
1,864	0,295	0,1656	0,15021	NAN	
1,866	0,29	0,1533	NAN	NAN	
1,868	0,29	0,13755	NAN	NAN	
1,87	0,29	0,13875	NAN	NAN	
1,872	0,29	0,15555	NAN	NAN	
1,874	0,29	0,16515	0,15012	NAN	
1,876	0,285	0,15345	NAN	NAN	
1,878	0,285	0,1377	NAN	NAN	
1,88	0,285	0,1389	NAN	NAN	
1,882	0,285	0,15555	NAN	NAN	
1,884	0,285	0,16545	0,15021	NAN	
1,886	0,28	0,1536	NAN	NAN	
1,888	0,28	0,13755	NAN	NAN	
1,89	0,28	0,1389	NAN	NAN	
1,892	0,28	0,15555	NAN	NAN	
1,894	0,28	0,1653	0,15021	NAN	
1,896	0,28	0,15345	NAN	NAN	
1,898	0,275	0,13785	NAN	NAN	
1,9	0,275	0,1389	NAN	NAN	
1,902	0,275	0,1554	NAN	NAN	
1,904	0,275	0,16545	0,15021	NAN	
1,906	0,275	0,1536	NAN	NAN	
1,908	0,27	0,1377	NAN	NAN	
1,91	0,27	0,1389	NAN	NAN	
1,912	0,27	0,1554	NAN	NAN	
1,914	0,27	0,1653	0,15015	NAN	
1,916	0,27	0,15345	NAN	NAN	
1,918	0,27	0,1377	NAN	NAN	
1,92	0,265	0,1386	NAN	NAN	
1,922	0,265	0,15555	NAN	NAN	
1,924	0,265	0,16545	0,15018	NAN	
1,926	0,265	0,1536	NAN	NAN	
1,928	0,265	0,1377	NAN	NAN	
1,93	0,26	0,13875	NAN	NAN	
1,932	0,26	0,1554	NAN	NAN	
1,934	0,26	0,1653	0,15018	NAN	
1,936	0,26	0,15375	NAN	NAN	
1,938	0,26	0,1377	NAN	NAN	
1,94	0,26	0,13875	NAN	NAN	
1,942	0,255	0,1554	NAN	NAN	
1,944	0,255	0,16575	0,15027	NAN	
1,946	0,255	0,1539	NAN	NAN	
1,948	0,255	0,13755	NAN	NAN	
1,95	0,255	0,13875	NAN	NAN	
1,952	0,25	0,15525	NAN	NAN	
1,954	0,25	0,16515	0,15009	NAN	
1,956	0,25	0,1539	NAN	NAN	
1,958	0,25	0,1374	NAN	NAN	
1,96	0,25	0,13845	NAN	NAN	
1,962	0,25	0,1554	NAN	NAN	
1,964	0,245	0,16545	0,15012	NAN	
1,966	0,245	0,15375	NAN	NAN	
1,968	0,245	0,13755	NAN	NAN	
1,97	0,245	0,1386	NAN	NAN	
1,972	0,245	0,1554	NAN	NAN	
1,974	0,24	0,16545	0,15015	NAN	
1,976	0,24	0,15375	NAN	NAN	
1,978	0,24	0,13755	NAN	NAN	
1,98	0,24	0,13845	NAN	NAN	
1,982	0,24	0,15525	NAN	NAN	
1,984	0,24	0,1656	0,15015	NAN	
1,986	0,235	0,1539	NAN	NAN	
1,988	0,235	0,13755	NAN	NAN	
1,99	0,235	0,13845	NAN	NAN	
1,992	0,235	0,15525	NAN	NAN	
1,994	0,235	0,1656	0,15021	NAN	
1,996	0,23	0,1542	NAN	NAN	
1,998	0,23	0,13755	NAN	NAN	
2	0,23	0,1386	NAN	NAN	
2,002	0,23	0,1557	NAN	NAN	
2,004	0,23	0,16545	0,15021	NAN	
2,006	0,23	0,15375	NAN	NAN	
2,008	0,225	0,13755	NAN	NAN	
2,01	0,225	0,13845	NAN	NAN	
2,012	0,225	0,1554	NAN	NAN	
2,014	0,225	0,1653	0,15021	NAN	
2,016	0,225	0,1542	NAN	NAN	
2,018	0,22	0,1377	NAN	NAN	
2,02	0,22	0,1383	NAN	NAN	
2,022	0,22	0,15525	NAN	NAN	
2,024	0,22	0,16545	0,15021	NAN	
2,026	0,22	0,1542	NAN	NAN	
2,028	0,22	0,13785	NAN	NAN	
2,03	0,215	0,13845	NAN	NAN	
2,032	0,215	0,15555	NAN	NAN	
2,034	0,215	0,16515	0,15021	NAN	
2,036	0,215	0,15405	NAN	NAN	
2,038	0,215	0,13785	NAN	NAN	
2,04	0,21	0,13815	NAN	NAN	
2,042	0,21	0,15525	NAN	NAN	
2,044	0,21	0,1653	0,15009	NAN	
2,046	0,21	0,15405	NAN	NAN	
2,048	0,21	0,1377	NAN	NAN	
2,05	0,21	0,1383	NAN	NAN	
2,052	0,205	0,15525	NAN	NAN	
2,054	0,205	0,165	0,15006	NAN	
2,056	0,205	0,1539	NAN	NAN	
2,058	0,205	0,13785	NAN	NAN	
2,06	0,205	0,138	NAN	NAN	
2,062	0,2	0,1554	NAN	NAN	
2,064	0,2	0,1653	0,15009	NAN	
2,066	0,2	0,15405	NAN	NAN	
2,068	0,2	0,1377	NAN	NAN	
2,07	0,2	0,1383	NAN	NAN	
2,072	0,2	0,15525	NAN	NAN	
2,074	0,195	0,1653	0,15018	NAN	
2,076	0,195	0,1542	NAN	NAN	
2,078	0,195	0,13785	NAN	NAN	
2,08	0,195	0,13815	NAN	NAN	
2,082	0,195	0,1551	NAN	NAN	
2,084	0,19	0,16545	0,15021	NAN	
2,086	0,19	0,15435	NAN	NAN	
2,088	0,19	0,138	NAN	NAN	
2,09	0,19	0,13815	NAN	NAN	
2,092	0,19	0,1551	NAN	NAN	
2,094	0,19	0,1653	0,15015	NAN	
2,096	0,185	0,15435	NAN	NAN	
2,098	0,185	0,13785	NAN	NAN	
2,1	0,185	0,13815	NAN	NAN	
2,102	0,185	0,15495	NAN	NAN	
2,104	0,185	0,16515	0,15003	NAN	
2,106	0,18	0,15405	NAN	NAN	
2,108	0,18	0,13785	NAN	NAN	
2,11	0,18	0,13785	NAN	NAN	
2,112	0,18	0,15495	NAN	NAN	
2,114	0,18	0,16515	0,15	NAN	
2,116	0,18	0,1542	NAN	NAN	
2,118	0,175	0,13785	NAN	NAN	
2,12	0,175	0,138	NAN	NAN	
2,122	0,175	0,15495	NAN	NAN	
2,124	0,175	0,16515	0,15003	NAN	
2,126	0,175	0,1542	NAN	NAN	
2,128	0,17	0,13785	NAN	NAN	
2,13	0,17	0,13755	NAN	NAN	
2,132	0,17	0,1548	NAN	NAN	
2,134	0,17	0,16485	0,14979	NAN	
2,136	0,17	0,1539	NAN	NAN	
2,138	0,17	0,13785	NAN	NAN	
2,14	0,165	0,1377	NAN	NAN	
2,142	0,165	0,1548	NAN	NAN	
2,144	0,165	0,16485	0,14979	NAN	
2,146	0,165	0,1539	NAN	NAN	
2,148	0,165	0,1377	NAN	NAN	
2,15	0,16	0,13755	NAN	NAN	
2,152	0,16	0,15465	NAN	NAN	
2,154	0,16	0,165	0,1497	NAN	
2,156	0,16	0,1539	NAN	NAN	
2,158	0,16	0,1374	NAN	NAN	
2,16	0,16	0,1374	NAN	NAN	
2,162	0,155	0,15465	NAN	NAN	
2,164	0,155	0,16485	0,14967	NAN	
2,166	0,155	0,15375	NAN	NAN	
2,168	0,155	0,1377	NAN	NAN	
2,17	0,155	0,13725	NAN	NAN	
2,172	0,15	0,15405	NAN	NAN	
2,174	0,15	0,1647	0,14946	NAN	
2,176	0,15	0,15375	NAN	NAN	
2,178	0,15	0,13755	NAN	NAN	
2,18	0,15	0,13725	NAN	NAN	
2,182	0,15	0,1545	NAN	NAN	
2,184	0,145	0,1647	0,14958	NAN	
2,186	0,145	0,15375	NAN	NAN	
2,188	0,145	0,1377	NAN	NAN	
2,19	0,145	0,13725	NAN	NAN	
2,192	0,145	0,1539	NAN	NAN	
2,194	0,14	0,16455	0,14934	NAN	
2,196	0,14	0,15375	NAN	NAN	
2,198	0,14	0,13725	NAN	NAN	
2,2	0,14	0,1371	NAN	NAN	
2,202	0,14	0,15405	NAN	NAN	
2,204	0,135	0,1644	0,14937	NAN	
2,206	0,135	0,15375	NAN	NAN	
2,208	0,135	0,13755	NAN	NAN	
2,21	0,135	0,13725	NAN	NAN	
2,212	0,135	0,15405	NAN	NAN	
2,214	0,135	0,1644	0,14937	NAN	
2,216	0,13	0,15375	NAN	NAN	
2,218	0,13	0,1374	NAN	NAN	
2,22	0,13	0,1371	NAN	NAN	
2,222	0,13	0,15405	NAN	NAN	
2,224	0,13	0,16425	0,14928	NAN	
2,226	0,125	0,15375	NAN	NAN	
2,228	0,125	0,13725	NAN	NAN	
2,23	0,125	0,1368	NAN	NAN	
2,232	0,125	0,15375	NAN	NAN	
2,234	0,125	0,1641	0,14913	NAN	
2,236	0,125	0,15375	NAN	NAN	
2,238	0,12	0,13725	NAN	NAN	
2,24	0,12	0,13695	NAN	NAN	
2,242	0,12	0,1539	NAN	NAN	
2,244	0,12	0,1641	0,14922	NAN	
2,246	0,12	0,15375	NAN	NAN	
2,248	0,115	0,1374	NAN	NAN	
2,25	0,115	0,13695	NAN	NAN	
2,252	0,115	0,1536	NAN	NAN	
2,254	0,115	0,1641	0,14916	NAN	
2,256	0,115	0,15375	NAN	NAN	
2,258	0,115	0,1374	NAN	NAN	
2,26	0,11	0,13665	NAN	NAN	
2,262	0,11	0,1536	NAN	NAN	
2,264	0,11	0,1641	0,14913	NAN	
2,266	0,11	0,1539	NAN	NAN	
2,268	0,11	0,1374	NAN	NAN	
2,27	0,105	0,13665	NAN	NAN	
2,272	0,105	0,15345	NAN	NAN	
2,274	0,105	0,16395	0,14898	NAN	
2,276	0,105	0,15345	NAN	NAN	
2,278	0,105	0,1374	NAN	NAN	
2,28	0,105	0,1365	NAN	NAN	
2,282	0,1	0,15315	NAN	NAN	
2,284	0,1	0,1638	0,14895	NAN	
2,286	0,1	0,15375	NAN	NAN	
2,288	0,1	0,13755	NAN	NAN	
2,29	0,1	0,13635	NAN	NAN	
2,292	0,095	0,15315	NAN	NAN	
2,294	0,095	0,16395	0,14883	NAN	
2,296	0,095	0,15345	NAN	NAN	
2,298	0,095	0,13725	NAN	NAN	
2,3	0,095	0,1362	NAN	NAN	
2,302	0,095	0,1533	NAN	NAN	
2,304	0,09	0,16425	0,14889	NAN	
2,306	0,09	0,15345	NAN	NAN	
2,308	0,09	0,13725	NAN	NAN	
2,31	0,09	0,1362	NAN	NAN	
2,312	0,09	0,1527	NAN	NAN	
2,314	0,085	0,1638	0,14871	NAN	
2,316	0,085	0,1536	NAN	NAN	
2,318	0,085	0,13725	NAN	NAN	
2,32	0,085	0,1362	NAN	NAN	
2,322	0,085	0,15285	NAN	NAN	
2,324	0,085	0,1641	0,14877	NAN	
2,326	0,08	0,1533	NAN	NAN	
2,328	0,08	0,1374	NAN	NAN	
2,33	0,08	0,1362	NAN	NAN	
2,332	0,08	0,15285	NAN	NAN	
2,334	0,08	0,16395	0,14877	NAN	
2,336	0,075	0,15345	NAN	NAN	
2,338	0,075	0,1374	NAN	NAN	
2,34	0,075	0,1362	NAN	NAN	
2,342	0,075	0,1524	NAN	NAN	
2,344	0,075	0,16395	0,14865	NAN	
2,346	0,075	0,15345	NAN	NAN	
2,348	0,07	0,13725	NAN	NAN	
2,35	0,07	0,13605	NAN	NAN	
2,352	0,07	0,15255	NAN	NAN	
2,354	0,07	0,16395	0,14871	NAN	
2,356	0,07	0,15375	NAN	NAN	
2,358	0,065	0,13725	NAN	NAN	
2,36	0,065	0,1362	NAN	NAN	
2,362	0,065	0,1527	NAN	NAN	
2,364	0,065	0,1641	0,14871	NAN	
2,366	0,065	0,1533	NAN	NAN	
2,368	0,065	0,13725	NAN	NAN	
2,37	0,06	0,1362	NAN	NAN	
2,372	0,06	0,15225	NAN	NAN	
2,374	0,06	0,1638	0,1485	NAN	
2,376	0,06	0,153	NAN	NAN	
2,378	0,06	0,13725	NAN	NAN	
2,38	0,055	0,1359	NAN	NAN	
2,382	0,055	0,1521	NAN	NAN	
2,384	0,055	0,1641	0,1485	NAN	
2,386	0,055	0,15315	NAN	NAN	
2,388	0,055	0,13725	NAN	NAN	
2,39	0,055	0,1359	NAN	NAN	
2,392	0,05	0,1521	NAN	NAN	
2,394	0,05	0,1638	0,14847	NAN	
2,396	0,05	0,1533	NAN	NAN	
2,398	0,05	0,13725	NAN	NAN	
2,4	0,05	0,13575	NAN	NAN	
2,402	0,045	0,15195	NAN	NAN	
2,404	0,045	0,16365	0,14829	NAN	
2,406	0,045	0,153	NAN	NAN	
2,408	0,045	0,1371	NAN	NAN	
2,41	0,045	0,13605	NAN	NAN	
2,412	0,045	0,1515	NAN	NAN	
2,414	0,04	0,1638	0,14835	NAN	
2,416	0,04	0,1533	NAN	NAN	
2,418	0,04	0,1371	NAN	NAN	
2,42	0,04	0,13605	NAN	NAN	
2,422	0,04	0,1515	NAN	NAN	
2,424	0,035	0,1641	0,14844	NAN	
2,426	0,035	0,15345	NAN	NAN	
2,428	0,035	0,1371	NAN	NAN	
2,43	0,035	0,13605	NAN	NAN	
2,432	0,035	0,1512	NAN	NAN	
2,434	0,035	0,1638	0,14838	NAN	
2,436	0,03	0,15345	NAN	NAN	
2,438	0,03	0,1374	NAN	NAN	
2,44	0,03	0,1362	NAN	NAN	
2,442	0,03	0,15105	NAN	NAN	
2,444	0,03	0,16365	0,14829	NAN	
2,446	0,025	0,15345	NAN	NAN	
2,448	0,025	0,1371	NAN	NAN	
2,45	0,025	0,1359	NAN	NAN	
2,452	0,025	0,1512	NAN	NAN	
2,454	0,025	0,1638	0,14835	NAN	
2,456	0,025	0,15375	NAN	NAN	
2,458	0,02	0,1371	NAN	NAN	
2,46	0,02	0,13605	NAN	NAN	
2,462	0,02	0,1512	NAN	NAN	
2,464	0,02	0,1638	0,14835	NAN	
2,466	0,02	0,15375	NAN	NAN	
2,468	0,015	0,13695	NAN	NAN	
2,47	0,015	0,1362	NAN	NAN	
2,472	0,015	0,15105	NAN	NAN	
2,474	0,015	0,1638	0,14835	NAN	
2,476	0,015	0,15375	NAN	NAN	
2,478	0,015	0,13695	NAN	NAN	
2,48	0,01	0,1362	NAN	NAN	
2,482	0,01	0,15105	NAN	NAN	
2,484	0,01	0,1638	0,14844	NAN	
2,486	0,01	0,15405	NAN	NAN	
2,488	0,01	0,1371	NAN	NAN	
2,49	0,005	0,13605	NAN	NAN	
2,492	0,005	0,15135	NAN	NAN	
2,494	0,005	0,1641	0,1485	NAN	
2,496	0,005	0,1539	NAN	NAN	
2,498	0,005	0,1371	NAN	NAN	
2,5	0	0,13635	NAN	NAN	
2,502	0	0,15135	NAN	NAN	
2,504	0	0,16395	0,14859	NAN	
2,506	0	0,15405	NAN	NAN	
2,508	0	0,13725	NAN	NAN	
2,51	0	0,1362	NAN	NAN	
2,512	-0,005	0,15105	NAN	NAN	
2,514	-0,005	0,16395	0,14841	NAN	
